future_opt	future	condition	is_impossible_choice	explanation_text	written_explanation	question_choice_order	selected_answer_position	future_choice	future_text	ts_is_same_dataset_start	ts_submitted_	study_id	study	is_correct	is_possible	id
static_ani	Static charts are not enough to explain why PhD make more in the industry. An explanation of why PhD make less in the left chart isn't explained by static charts	stepthru	impossible	mystery-work-on-left	None	{'outliers-drive-up-masters':0,'left-more-than-right':1,'mystery-work-on-left':2,'left-not-stat-sig':3,'more-masters-in-industry':4,'many-industry-on-right':5,'non-grads-on-right':6,'none-of-the-above':7}	2	static_ani	Static charts are not enough to explain why PhD make more in the industry. An explanation of why PhD make less in the left chart isn't explained by static charts	2020-09-10 10:06:54	2020-09-10 10:09:24	simpsons_multiple_choice_sanddance	sanddance	FALSE	FALSE	439
static_ani	Obviously the static chart alone does not tell the full story.  Comparing an average between two groups, when one group has far higher representation and an additional condition that affects that average, is important to understand why the average worked out that way.  The data point alone is meaningless.	stepthru	possible	more-masters-in-industry	None	{'outliers-drive-up-masters':0,'many-industry-on-right':1,'more-masters-in-industry':2,'left-more-than-right':3,'non-grads-on-right':4,'mystery-work-on-left':5,'left-not-stat-sig':6,'none-of-the-above':7}	2	static_ani	Obviously the static chart alone does not tell the full story.  Comparing an average between two groups, when one group has far higher representation and an additional condition that affects that average, is important to understand why the average worked out that way.  The data point alone is meaningless.	2020-09-10 13:00:32	2020-09-10 13:09:49	simpsons_multiple_choice_sanddance	sanddance	TRUE	TRUE	440
just_static	I didn't see any added benefit from the moving charts.	stepthru	possible	more-masters-in-industry	None	{'non-grads-on-right':0,'left-more-than-right':1,'more-masters-in-industry':2,'left-not-stat-sig':3,'mystery-work-on-left':4,'outliers-drive-up-masters':5,'many-industry-on-right':6,'none-of-the-above':7}	2	just_static	I didn't see any added benefit from the moving charts.	2020-09-10 13:07:05	2020-09-10 13:11:04	simpsons_multiple_choice_sanddance	sanddance	TRUE	TRUE	441
static_ani	The animations help a lot in understanding the inherent flaws in the way the data is put together. That extra step forces the viewer to remember that these are in fact averages and that they only stand as a general representation of the whole. I like that extra cognitive step.	stepthru	possible	more-masters-in-industry	You're working with averages. The button I clicked above is one possible explanation for the difference, though I would argue that the more likely reason is that averages tend to be skewed numbers in the first place. Once you divide the whole average into multiple averages the whole thing changes. Example: Average of 1,2,3,4,5 is 3, but the averages of 1,2,3 and 4, 5 would be 2 and 4.5... Note how I used the same numbers. By dividing them up differently, I obtain answers that don't seem equal to the original average.	{'many-industry-on-right':0,'outliers-drive-up-masters':1,'left-not-stat-sig':2,'left-more-than-right':3,'non-grads-on-right':4,'more-masters-in-industry':5,'mystery-work-on-left':6,'none-of-the-above':7}	5	static_ani	The animations help a lot in understanding the inherent flaws in the way the data is put together. That extra step forces the viewer to remember that these are in fact averages and that they only stand as a general representation of the whole. I like that extra cognitive step.	2020-09-10 10:00:14	2020-09-10 10:13:44	simpsons_multiple_choice_sanddance	sanddance	TRUE	TRUE	442
just_static	The animations moved too fast to be able to really absorb what they were showing. I needed a slider to control their movement.	stepthru	impossible	outliers-drive-up-masters	I think that there are probably more people in the industry area which drives up the averages.	{'non-grads-on-right':0,'more-masters-in-industry':1,'left-more-than-right':2,'many-industry-on-right':3,'outliers-drive-up-masters':4,'left-not-stat-sig':5,'mystery-work-on-left':6,'none-of-the-above':7}	4	just_static	The animations moved too fast to be able to really absorb what they were showing. I needed a slider to control their movement.	2020-09-10 13:07:17	2020-09-10 13:13:43	simpsons_multiple_choice_tibble	tibble	FALSE	FALSE	443
just_static	It is animations are the helpful	static	impossible	many-industry-on-right	It is good survey kinds as people to jobs	{'more-masters-in-industry':0,'outliers-drive-up-masters':1,'left-not-stat-sig':2,'non-grads-on-right':3,'many-industry-on-right':4,'mystery-work-on-left':5,'left-more-than-right':6,'none-of-the-above':7}	4	just_static	It is animations are the helpful	2020-09-10 13:07:59	2020-09-10 13:14:21	simpsons_multiple_choice_tibble	tibble	FALSE	FALSE	444
static_ani	I see the scenario a little differently now based on the animations. I think it is helpful for people trying to visualize that in their minds.	static	impossible	non-grads-on-right	I believe that there is a subset of people who hold neither degree that are working mainly in the industry which I think offsets the difference of why both could be correct.	{'many-industry-on-right':0,'left-not-stat-sig':1,'non-grads-on-right':2,'left-more-than-right':3,'outliers-drive-up-masters':4,'mystery-work-on-left':5,'more-masters-in-industry':6,'none-of-the-above':7}	2	static_ani	I see the scenario a little differently now based on the animations. I think it is helpful for people trying to visualize that in their minds.	2020-09-10 13:05:20	2020-09-10 13:14:42	simpsons_multiple_choice_sanddance	sanddance	FALSE	FALSE	445
static_ani	Yes it is very helpful for viewing the main items.thank you	stepthru	impossible	many-industry-on-right	Here many type of industries are available for working in various departments so her salary increased tragically.master or Phd less jobs available so he/she gain the small salary compared to others.	{'outliers-drive-up-masters':0,'left-more-than-right':1,'many-industry-on-right':2,'non-grads-on-right':3,'mystery-work-on-left':4,'more-masters-in-industry':5,'left-not-stat-sig':6,'none-of-the-above':7}	2	static_ani	Yes it is very helpful for viewing the main items.thank you	2020-09-10 10:08:18	2020-09-10 10:16:18	simpsons_multiple_choice_tibble	tibble	FALSE	FALSE	446
static_ani	They were helpful to visualize the data.	stepthru	possible	outliers-drive-up-masters	Socialism or Barbarism please. Preferably the former.	{'left-not-stat-sig':0,'left-more-than-right':1,'outliers-drive-up-masters':2,'non-grads-on-right':3,'mystery-work-on-left':4,'many-industry-on-right':5,'more-masters-in-industry':6,'none-of-the-above':7}	2	static_ani	They were helpful to visualize the data.	2020-09-10 10:12:19	2020-09-10 10:16:23	simpsons_multiple_choice_tibble	tibble	FALSE	TRUE	447
static_ani	I enjoy the animation because it shows how all the dots originated and how they lumped into one unit.	stepthru	possible	more-masters-in-industry	I would say that there are more people in the industry, thus only having a master's degree drive up how much they can make. I feel like they are overqualified with a PH D in most of these fields. Also, the people with a PH d are probably taking more teaching jobs and need the higher level of expertise when they get into higher teachings in college but the pay is very low compared to some of the other higher paying fields. The graph on the left only represent two degrees and doesn't take into account the individual jobs.	{'left-more-than-right':0,'mystery-work-on-left':1,'many-industry-on-right':2,'outliers-drive-up-masters':3,'left-not-stat-sig':4,'non-grads-on-right':5,'more-masters-in-industry':6,'none-of-the-above':7}	6	static_ani	I enjoy the animation because it shows how all the dots originated and how they lumped into one unit.	2020-09-10 12:09:26	2020-09-10 12:16:37	simpsons_multiple_choice_sanddance	sanddance	TRUE	TRUE	448
static_ani	I prefer the static charts to be accompanied by the animations like these because it gives me a better visual that I am able to comprehend a bit easier.	stepthru	possible	more-masters-in-industry	I thought that it was engaging, interesting, and thought provoking.	{'outliers-drive-up-masters':0,'more-masters-in-industry':1,'left-more-than-right':2,'left-not-stat-sig':3,'non-grads-on-right':4,'mystery-work-on-left':5,'many-industry-on-right':6,'none-of-the-above':7}	1	static_ani	I prefer the static charts to be accompanied by the animations like these because it gives me a better visual that I am able to comprehend a bit easier.	2020-09-10 13:10:15	2020-09-10 13:17:26	simpsons_multiple_choice_sanddance	sanddance	TRUE	TRUE	449
static_ani	Data visualization is powerful when used correctly and appeals to a common audience.	stepthru	impossible	more-masters-in-industry	The left chart takes into account all respondents with a Masters or PhD.  The point is that salaries are higher in industry than academia.  In academia or in industry, a person with a PhD will make more than a person with a Masters.  However, if there are more Masters working in industry than in academia and the reverse for PhDs, the data will appear as it does in the right chart.	{'left-more-than-right':0,'many-industry-on-right':1,'left-not-stat-sig':2,'mystery-work-on-left':3,'outliers-drive-up-masters':4,'more-masters-in-industry':5,'non-grads-on-right':6,'none-of-the-above':7}	5	static_ani	Data visualization is powerful when used correctly and appeals to a common audience.	2020-09-10 10:08:47	2020-09-10 10:15:43	simpsons_multiple_choice_sanddance	sanddance	TRUE	FALSE	450
static_ani	The animations show the relative numbers of people working in each industry.  This would help a lot in interpreting the data.  I can clearly see that people with master's degree tend to work in industry, which would better explain the information in the left chart.	static	possible	more-masters-in-industry	This is the best choice I can find.  My preferred explanation is:	{'left-not-stat-sig':0,'many-industry-on-right':1,'left-more-than-right':2,'mystery-work-on-left':3,'more-masters-in-industry':4,'outliers-drive-up-masters':5,'non-grads-on-right':6,'none-of-the-above':7}	4	static_ani	The animations show the relative numbers of people working in each industry.  This would help a lot in interpreting the data.  I can clearly see that people with master's degree tend to work in industry, which would better explain the information in the left chart.	2020-09-10 12:09:36	2020-09-10 12:17:20	simpsons_multiple_choice_sanddance	sanddance	TRUE	TRUE	451
